Timestamp,Raw_Value,Filtered_Value
2026-05-21 13:10:54.973637,rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)
2026-05-21 13:10:54.976404,configsip: 0, SPIWP:0xee
2026-05-21 13:10:54.984735,mode:DIO, clock div:1
2026-05-21 13:11:29.204784,, 3233.51
2026-05-21 13:11:29.304686,, 3231.66
2026-05-21 13:11:29.404745,, 3229.99
2026-05-21 13:11:29.504758,, 3226.99
2026-05-21 13:11:29.604850,, 3222.79
2026-05-21 13:11:29.704775,, 3218.91
2026-05-21 13:11:29.804764,, 3215.22
2026-05-21 13:11:29.904090,, 3210.70
2026-05-21 13:11:30.004726,, 3211.23
2026-05-21 13:11:30.104702,, 3211.61
2026-05-21 13:11:30.204824,, 3208.75
2026-05-21 13:11:30.304703,, 3203.97
2026-05-21 13:11:30.404706,, 3200.87
2026-05-21 13:11:30.504766,, 3195.89
2026-05-21 13:11:30.604825,, 3191.50
2026-05-21 13:11:30.704653,, 3187.75
2026-05-21 13:11:30.804700,, 3185.97
2026-05-21 13:11:30.904706,, 3182.58
2026-05-21 13:11:31.004664,, 3177.82
2026-05-21 13:11:31.104710,, 3172.94
2026-05-21 13:11:31.204512,, 3169.04
2026-05-21 13:11:31.304659,, 3163.94
2026-05-21 13:11:31.404805,, 3162.84
2026-05-21 13:11:31.504615,, 3158.66
2026-05-21 13:11:31.604700,, 3153.69
2026-05-21 13:11:31.704106,, 3148.22
2026-05-21 13:11:31.804615,, 3142.30
2026-05-21 13:11:31.904808,, 3136.77
2026-05-21 13:11:32.004651,, 3133.09
2026-05-21 13:11:32.104719,, 3128.58
2026-05-21 13:11:32.204752,, 3121.23
2026-05-21 13:11:32.304648,, 3115.40
2026-05-21 13:11:32.404790,, 3107.26
2026-05-21 13:11:32.504794,, 3101.54
2026-05-21 13:11:32.604711,, 3096.78
2026-05-21 13:11:32.704686,, 3089.50
2026-05-21 13:11:32.804625,, 3082.65
2026-05-21 13:11:32.904621,, 3074.19
2026-05-21 13:11:33.004748,, 3070.87
2026-05-21 13:11:33.104729,, 3064.38
2026-05-21 13:11:33.204694,, 3056.24
2026-05-21 13:11:33.304692,, 3048.82
2026-05-21 13:11:33.404025,, 3043.74
2026-05-21 13:11:33.504658,, 3036.96
2026-05-21 13:11:33.604656,, 3029.77
2026-05-21 13:11:33.704745,, 3022.19
2026-05-21 13:11:33.804607,, 3019.47
2026-05-21 13:11:33.904820,, 3012.22
2026-05-21 13:11:34.003944,, 3006.10
2026-05-21 13:11:34.104564,, 2998.59
2026-05-21 13:11:34.204782,, 2994.13
2026-05-21 13:11:34.304612,, 2988.82
2026-05-21 13:11:34.404712,, 2982.74
2026-05-21 13:11:34.504610,, 2976.56
2026-05-21 13:11:34.604651,, 2971.71
2026-05-21 13:11:34.704709,, 2967.34
2026-05-21 13:11:34.804638,, 2963.70
2026-05-21 13:11:34.904697,, 2960.63
2026-05-21 13:11:35.003838,, 2960.17
2026-05-21 13:11:35.104693,, 2957.15
2026-05-21 13:11:35.204754,, 2954.24
2026-05-21 13:11:35.304639,, 2951.41
2026-05-21 13:11:35.404661,, 2950.87
2026-05-21 13:11:35.504614,, 2949.28
2026-05-21 13:11:35.604701,, 2947.36
2026-05-21 13:11:35.704690,, 2947.02
2026-05-21 13:11:35.804616,, 2946.72
2026-05-21 13:11:35.904667,, 2944.85
2026-05-21 13:11:36.004518,, 2943.76
2026-05-21 13:11:36.104578,, 2942.59
2026-05-21 13:11:36.204762,, 2942.83
2026-05-21 13:11:36.304541,, 2941.34
2026-05-21 13:11:36.404632,, 2940.31
2026-05-21 13:11:36.504692,, 2940.88
2026-05-21 13:11:36.604708,, 2939.49
2026-05-21 13:11:36.704581,, 2936.64
2026-05-21 13:11:36.804535,, 2932.78
2026-05-21 13:11:36.904723,, 2907.20
2026-05-21 13:11:37.004069,, 2878.78
2026-05-21 13:11:37.104645,, 2853.40
2026-05-21 13:11:37.204729,, 2829.36
2026-05-21 13:11:37.304531,, 2807.93
